MovieID_i,MovieId_j,correlation
45499,8970,1.5
45499,8972,1.5
45499,8984,0.0
45499,26409,0.0
45499,27741,1.0
45499,30749,0.0
45499,30812,0.5
45499,30816,2.0
45499,31433,0.0
45499,31685,0.0
45499,31878,0.5
45499,32029,2.0
45499,32031,2.5
45499,32296,2.0
45499,32587,0.5
45499,33145,0.0
45499,33162,0.5
45499,33493,3.0
45499,33679,0.0
45499,33794,2.0
45499,33836,3.0
45499,34048,1.0
45499,34319,-0.5
45499,37741,0.5
45499,38388,0.5
45499,40629,0.0
45499,40819,0.0
45499,41285,0.0
45499,42002,-0.5
45499,45499,0.0
45499,45517,-0.5
45499,45668,3.0
45499,45730,3.5
45499,46530,3.0
45499,46970,0.0
45499,47099,0.0
45499,48516,3.0
45499,48783,-0.5
45499,48997,1.5
45499,49272,-0.5
45499,49278,0.5
45499,49286,3.5
45499,49824,1.0
45499,51662,0.0
45499,51705,0.0
45499,51834,0.0
45499,54286,0.0
45499,56367,0.0
45499,56949,0.0
45499,58047,0.0
45499,58559,0.0
45499,59333,0.0
45499,59421,0.0
45499,60397,0.0
45499,60756,0.0
45499,60950,0.0
45499,61250,0.0
45499,63113,0.0
45499,63992,0.0
45499,64969,0.0
45499,66203,0.0
45499,68157,0.0
45499,68954,0.0
45499,69406,0.0
45499,69844,0.0
45499,70183,0.0
45499,70293,0.0
45499,70946,0.0
45499,71535,0.0
45499,71579,0.0
45499,72011,0.0
45499,72330,0.0
45499,72378,0.0
45499,72407,0.0
45499,72720,0.0
45499,72737,0.0
45499,72998,0.0
45499,73017,0.0
45499,74450,0.0
45499,74458,0.0
45499,77455,0.0
45499,77841,0.0
45499,78772,0.0
45499,79091,0.0
45499,79132,0.0
45499,80489,0.0
45499,80549,0.0
45499,80906,0.0
45499,81784,0.0
45499,81845,0.0
45499,81847,0.0
45499,82167,0.0
45499,82499,0.0
45499,84374,0.0
45499,86345,0.0
45499,86548,0.0
45499,87222,0.0
45499,88163,0.0
45499,88810,0.0
45499,89774,0.0
45499,91104,0.0
45499,91529,0.0
45499,91658,0.0
45499,92259,0.0
45499,94070,0.0
45499,95167,0.0
45499,95449,0.0
45499,95510,0.0
45499,95543,0.0
45499,96079,0.0
45499,97024,0.0
45499,97938,0.0
45499,98203,0.0
45499,99114,0.0
45499,103335,0.0
45499,103339,0.0
45499,104374,0.0
45499,105211,0.0
45499,106489,0.0
45499,106696,0.0
45499,106782,0.0
45499,107141,0.0
45499,109374,0.0
45499,109487,0.0
45499,109853,0.0
45499,112006,0.0
45499,112552,0.0
45499,113275,0.0
45499,113394,0.0
45499,114060,0.0
45499,115713,0.0
45499,119145,0.0
45499,122882,0.0
45499,129428,0.0
45499,131724,0.0
45499,136020,0.0
45499,137595,0.0
45499,140110,0.0
45517,4246,2.5
45517,4252,0.0
45517,4260,0.0
45517,4273,0.0
45517,4306,0.5
45517,4308,0.0
45517,4310,4.0
45517,4347,0.0
45517,4370,0.0
45517,4381,0.0
45517,4447,0.0
45517,4518,0.0
45517,4558,0.0
45517,4641,0.0
45517,4643,3.5
45517,4700,3.0
45517,4741,0.0
45517,4765,0.0
45517,4844,3.0
45517,4874,1.5
45517,4881,0.0
45517,4886,0.5
45517,4896,0.5
45517,4902,0.0
45517,4963,0.5
45517,4967,0.0
45517,4993,0.0
45517,4995,0.0
45517,5048,0.0
45517,5060,0.0
45517,5066,0.0
45517,5181,0.0
45517,5218,1.0
45517,5349,1.0
45517,5377,0.0
45517,5378,4.0
45517,5445,0.5
45517,5447,0.0
45517,5451,0.0
45517,5459,1.5
45517,5464,1.5
45517,5481,0.0
45517,5502,3.0
45517,5507,0.0
45517,5618,-0.5
45517,5620,0.0
45517,5746,0.0
45517,5764,0.0
45517,5816,0.0
45517,5841,0.0
45517,5843,0.0
45517,5872,0.0
45517,5890,0.0
45517,5891,0.0
45517,5893,0.0
45517,5902,0.0
45517,5919,0.0
45517,5943,0.0
45517,5952,0.0
45517,5956,0.0
45517,5957,0.0
45517,5962,0.0
45517,5965,0.0
45517,5988,0.0
45517,5989,0.5
45517,5991,0.0
45517,6001,0.0
45517,6044,0.0
45517,6155,0.0
45517,6238,0.0
45517,6266,0.0
45517,6333,0.5
45517,6365,0.5
45517,6377,0.0
45517,6534,4.0
45517,6535,0.0
45517,6539,0.0
45517,6835,0.0
45517,6863,0.0
45517,6874,0.0
45517,6934,2.5
45517,6942,0.0
45517,7143,0.0
45517,7149,0.0
45517,7151,0.0
45517,7153,0.5
45517,7154,0.0
45517,7155,1.5
45517,7169,0.0
45517,7293,0.0
45517,7375,0.0
45517,7445,0.5
45517,7451,0.0
45517,7458,0.0
45517,7899,0.0
45517,7991,0.0
45517,8207,0.0
45517,8360,1.0
45517,8368,2.0
45517,8373,2.5
45517,8528,0.0
45517,8529,0.0
45517,8533,0.0
45517,8636,0.0
45517,8665,1.0
45517,8666,3.5
45517,8783,3.5
45517,8798,0.0
45517,8808,3.0
45517,8865,3.5
45517,8869,0.0
45517,8870,1.0
45517,8907,3.5
45517,8908,0.0
45517,8949,0.5
45517,8957,0.5
45517,8958,1.0
45517,8961,0.5
45517,8965,3.5
45517,8969,0.0
45517,8970,2.0
45517,8972,2.0
45517,8984,0.5
45517,26409,0.0
45517,27741,1.5
45517,30749,0.0
45517,30812,1.0
45517,30816,2.5
45517,31433,0.0
45517,31685,0.0
45517,31878,1.0
45517,32029,2.5
45517,32031,3.0
45517,32296,2.5
45517,32587,1.0
45517,33145,0.0
45517,33162,1.0
45517,33493,3.5
45517,33679,0.0
45517,33794,2.5
45517,33836,3.5
45517,34048,1.5
45517,34319,0.0
45517,37741,1.0
45517,38388,1.0
45517,40629,0.0
45517,40819,0.0
45517,41285,0.0
45517,42002,0.0
45517,45499,0.5
45517,45517,0.0
45517,45668,3.5
45517,45730,4.0
45517,46530,3.5
45517,46970,0.0
45517,47099,0.0
45517,48516,3.5
45517,48783,0.0
45517,48997,2.0
45517,49272,0.0
45517,49278,1.0
45517,49286,4.0
45517,49824,1.5
45517,51662,0.0
45517,51705,0.0
45517,51834,0.0
45517,54286,0.0
45517,56367,0.0
45517,56949,0.0
45517,58047,0.0
45517,58559,0.0
45517,59333,0.0
45517,59421,0.0
45517,60397,0.0
45517,60756,0.0
45517,60950,0.0
45517,61250,0.0
45517,63113,0.0
45517,63992,0.0
45517,64969,0.0
45517,66203,0.0
45517,68157,0.0
45517,68954,0.0
45517,69406,0.0
45517,69844,0.0
45517,70183,0.0
45517,70293,0.0
45517,70946,0.0
45517,71535,0.0
45517,71579,0.0
45517,72011,0.0
45517,72330,0.0
45517,72378,0.0
45517,72407,0.0
45517,72720,0.0
45517,72737,0.0
45517,72998,0.0
45517,73017,0.0
45517,74450,0.0
45517,74458,0.0
45517,77455,0.0
45517,77841,0.0
45517,78772,0.0
45517,79091,0.0
45517,79132,0.0
45517,80489,0.0
45517,80549,0.0
45517,80906,0.0
45517,81784,0.0
45517,81845,0.0
45517,81847,0.0
45517,82167,0.0
45517,82499,0.0
45517,84374,0.0
45517,86345,0.0
45517,86548,0.0
45517,87222,0.0
45517,88163,0.0
45517,88810,0.0
45517,89774,0.0
45517,91104,0.0
45517,91529,0.0
45517,91658,0.0
45517,92259,0.0
45517,94070,0.0
45517,95167,0.0
45517,95449,0.0
45517,95510,0.0
45517,95543,0.0
45517,96079,0.0
45517,97024,0.0
45517,97938,0.0
45517,98203,0.0
45517,99114,0.0
45517,103335,0.0
45517,103339,0.0
45517,104374,0.0
45517,105211,0.0
45517,106489,0.0
45517,106696,0.0
45517,106782,0.0
45517,107141,0.0
45517,109374,0.0
45517,109487,0.0
45517,109853,0.0
45517,112006,0.0
45517,112552,0.0
45517,113275,0.0
45517,113394,0.0
45517,114060,0.0
45517,115713,0.0
45517,119145,0.0
45517,122882,0.0
45517,129428,0.0
45517,131724,0.0
45517,136020,0.0
45517,137595,0.0
45517,140110,0.0
45668,4246,-1.0
45668,4252,0.0
45668,4260,0.0
45668,4273,0.0
45668,4306,-3.0
45668,4308,0.0
45668,4310,0.5
45668,4347,0.0
45668,4370,-3.5
45668,4381,0.0
45668,4447,0.0
45668,4518,0.0
45668,4558,0.0
45668,4641,0.0
45668,4643,0.0
45668,4700,-0.5
45668,4741,0.0
45668,4765,0.0
45668,4844,-0.5
45668,4874,-2.0
45668,4881,0.0
45668,4886,-3.0
45668,4896,-3.0
45668,4902,0.0
45668,4963,-3.0
45668,4967,0.0
45668,4993,-3.5
45668,4995,-3.5
45668,5048,0.0
45668,5060,0.0
45668,5066,0.0
45668,5181,0.0
45668,5218,-2.5
45668,5349,-2.5
45668,5377,0.0
45668,5378,0.5
45668,5445,-3.0
45668,5447,0.0
45668,5451,0.0
45668,5459,-2.0
45668,5464,-2.0
45668,5481,0.0
45668,5502,-0.5
45668,5507,0.0
45668,5618,-4.0
45668,5620,0.0
45668,5746,0.0
45668,5764,0.0
45668,5816,-3.5
45668,5841,0.0
45668,5843,0.0
45668,5872,0.0
45668,5890,0.0
45668,5891,0.0
45668,5893,0.0
45668,5902,0.0
45668,5919,0.0
45668,5943,0.0
45668,5952,-3.5
45668,5956,0.0
45668,5957,0.0
45668,5962,0.0
45668,5965,0.0
45668,5988,0.0
45668,5989,-3.0
45668,5991,-3.5
45668,6001,0.0
45668,6044,0.0
45668,6155,0.0
45668,6238,0.0
45668,6266,0.0
45668,6333,-3.0
45668,6365,-3.0
45668,6377,0.0
45668,6534,0.5
45668,6535,0.0
45668,6539,-3.5
45668,6835,0.0
45668,6863,-3.5
45668,6874,0.0
45668,6934,-1.0
45668,6942,0.0
45668,7143,-3.5
45668,7149,0.0
45668,7151,0.0
45668,7153,-3.0
45668,7154,0.0
45668,7155,-2.0
45668,7169,0.0
45668,7293,0.0
45668,7375,0.0
45668,7445,-3.0
45668,7451,0.0
45668,7458,0.0
45668,7899,0.0
45668,7991,0.0
45668,8207,-3.5
45668,8360,-2.5
45668,8368,-1.5
45668,8373,-1.0
45668,8528,-3.5
45668,8529,0.0
45668,8533,0.0
45668,8636,-3.5
45668,8665,-2.5
45668,8666,0.0
45668,8783,0.0
45668,8798,-3.5
45668,8808,-0.5
45668,8865,0.0
45668,8869,0.0
45668,8870,-2.5
45668,8907,0.0
45668,8908,-3.5
45668,8949,-3.0
45668,8957,-3.0
45668,8958,-2.5
45668,8961,-3.0
45668,8965,0.0
45668,8969,0.0
45668,8970,-1.5
45668,8972,-1.5
45668,8984,-3.0
45668,26409,0.0
45668,27741,-2.0
45668,30749,0.0
45668,30812,-2.5
45668,30816,-1.0
45668,31433,0.0
45668,31685,0.0
45668,31878,-2.5
45668,32029,-1.0
45668,32031,-0.5
45668,32296,-1.0
45668,32587,-2.5
45668,33145,0.0
45668,33162,-2.5
45668,33493,0.0
45668,33679,0.0
45668,33794,-1.0
45668,33836,0.0
45668,34048,-2.0
45668,34319,-3.5
45668,37741,-2.5
45668,38388,-2.5
45668,40629,0.0
45668,40819,0.0
45668,41285,0.0
45668,42002,-3.5
45668,45499,-3.0
45668,45517,-3.5
45668,45668,0.0
45668,45730,0.5
45668,46530,0.0
45668,46970,0.0
45668,47099,0.0
45668,48516,0.0
45668,48783,-3.5
45668,48997,-1.5
45668,49272,-3.5
45668,49278,-2.5
45668,49286,0.5
45668,49824,-2.0
45668,51662,0.0
45668,51705,0.0
45668,51834,0.0
45668,54286,0.0
45668,56367,0.0
45668,56949,0.0
45668,58047,0.0
45668,58559,0.0
45668,59333,0.0
45668,59421,0.0
45668,60397,0.0
45668,60756,0.0
45668,60950,0.0
45668,61250,0.0
45668,63113,0.0
45668,63992,0.0
45668,64969,0.0
45668,66203,0.0
45668,68157,0.0
45668,68954,0.0
45668,69406,0.0
45668,69844,0.0
45668,70183,0.0
45668,70293,0.0
45668,70946,0.0
45668,71535,0.0
45668,71579,0.0
45668,72011,0.0
45668,72330,0.0
45668,72378,0.0
45668,72407,0.0
45668,72720,0.0
45668,72737,0.0
45668,72998,0.0
45668,73017,0.0
45668,74450,0.0
45668,74458,0.0
45668,77455,0.0
45668,77841,0.0
45668,78772,0.0
45668,79091,0.0
45668,79132,0.0
45668,80489,0.0
45668,80549,0.0
45668,80906,0.0
45668,81784,0.0
45668,81845,0.0
45668,81847,0.0
45668,82167,0.0
45668,82499,0.0
45668,84374,0.0
45668,86345,0.0
45668,86548,0.0
45668,87222,0.0
45668,88163,0.0
45668,88810,0.0
45668,89774,0.0
45668,91104,0.0
45668,91529,0.0
45668,91658,0.0
45668,92259,0.0
45668,94070,0.0
45668,95167,0.0
45668,95449,0.0
45668,95510,0.0
45668,95543,0.0
45668,96079,0.0
45668,97024,0.0
45668,97938,0.0
45668,98203,0.0
45668,99114,0.0
45668,103335,0.0
45668,103339,0.0
45668,104374,0.0
45668,105211,0.0
45668,106489,0.0
45668,106696,0.0
45668,106782,0.0
45668,107141,0.0
45668,109374,0.0
45668,109487,0.0
45668,109853,0.0
45668,112006,0.0
45668,112552,0.0
45668,113275,0.0
45668,113394,0.0
45668,114060,0.0
45668,115713,0.0
45668,119145,0.0
45668,122882,0.0
45668,129428,0.0
45668,131724,0.0
45668,136020,0.0
45668,137595,0.0
45668,140110,0.0
45730,4246,-1.5
45730,4252,0.0
45730,4260,0.0
45730,4273,0.0
45730,4306,-3.5
45730,4308,0.0
45730,4310,0.0
45730,4347,0.0
45730,4370,-4.0
45730,4381,0.0
45730,4447,0.0
45730,4518,0.0
45730,4558,0.0
45730,4641,0.0
45730,4643,-0.5
45730,4700,-1.0
45730,4741,0.0
45730,4765,0.0
45730,4844,-1.0
45730,4874,-2.5
45730,4881,0.0
45730,4886,-3.5
45730,4896,-3.5
45730,4902,0.0
45730,4963,-3.5
45730,4967,0.0
45730,4993,-4.0
45730,4995,-4.0
45730,5048,0.0
45730,5060,0.0
45730,5066,0.0
45730,5181,0.0
45730,5218,-3.0
45730,5349,-3.0
45730,5377,0.0
45730,5378,0.0
45730,5445,-3.5
45730,5447,0.0
45730,5451,0.0
45730,5459,-2.5
45730,5464,-2.5
45730,5481,0.0
45730,5502,-1.0
45730,5507,0.0
45730,5618,-4.5
45730,5620,0.0
45730,5746,0.0
45730,5764,0.0
45730,5816,-4.0
45730,5841,0.0
45730,5843,0.0
45730,5872,0.0
45730,5890,0.0
45730,5891,0.0
45730,5893,0.0
45730,5902,0.0
45730,5919,0.0
45730,5943,0.0
45730,5952,-4.0
45730,5956,0.0
45730,5957,0.0
45730,5962,0.0
45730,5965,0.0
45730,5988,0.0
45730,5989,-3.5
45730,5991,-4.0
45730,6001,0.0
45730,6044,0.0
45730,6155,0.0
45730,6238,0.0
45730,6266,0.0
45730,6333,-3.5
45730,6365,-3.5
45730,6377,0.0
45730,6534,0.0
45730,6535,0.0
45730,6539,-4.0
45730,6835,0.0
45730,6863,-4.0
45730,6874,0.0
45730,6934,-1.5
45730,6942,0.0
45730,7143,-4.0
45730,7149,0.0
45730,7151,0.0
45730,7153,-3.5
45730,7154,0.0
45730,7155,-2.5
45730,7169,0.0
45730,7293,0.0
45730,7375,0.0
45730,7445,-3.5
45730,7451,0.0
45730,7458,0.0
45730,7899,0.0
45730,7991,0.0
45730,8207,-4.0
45730,8360,-3.0
45730,8368,-2.0
45730,8373,-1.5
45730,8528,-4.0
45730,8529,0.0
45730,8533,0.0
45730,8636,-4.0
45730,8665,-3.0
45730,8666,-0.5
45730,8783,-0.5
45730,8798,-4.0
45730,8808,-1.0
45730,8865,-0.5
45730,8869,0.0
45730,8870,-3.0
45730,8907,-0.5
45730,8908,-4.0
45730,8949,-3.5
45730,8957,-3.5
45730,8958,-3.0
45730,8961,-3.5
45730,8965,-0.5
45730,8969,0.0
45730,8970,-2.0
45730,8972,-2.0
45730,8984,-3.5
45730,26409,0.0
45730,27741,-2.5
45730,30749,0.0
45730,30812,-3.0
45730,30816,-1.5
45730,31433,0.0
45730,31685,0.0
45730,31878,-3.0
45730,32029,-1.5
45730,32031,-1.0
45730,32296,-1.5
45730,32587,-3.0
45730,33145,0.0
45730,33162,-3.0
45730,33493,-0.5
45730,33679,0.0
45730,33794,-1.5
45730,33836,-0.5
45730,34048,-2.5
45730,34319,-4.0
45730,37741,-3.0
45730,38388,-3.0
45730,40629,0.0
45730,40819,0.0
45730,41285,0.0
45730,42002,-4.0
45730,45499,-3.5
45730,45517,-4.0
45730,45668,-0.5
45730,45730,0.0
45730,46530,-0.5
45730,46970,0.0
45730,47099,0.0
45730,48516,-0.5
45730,48783,-4.0
45730,48997,-2.0
45730,49272,-4.0
45730,49278,-3.0
45730,49286,0.0
45730,49824,-2.5
45730,51662,0.0
45730,51705,0.0
45730,51834,0.0
45730,54286,0.0
45730,56367,0.0
45730,56949,0.0
45730,58047,0.0
45730,58559,0.0
45730,59333,0.0
45730,59421,0.0
45730,60397,0.0
45730,60756,0.0
45730,60950,0.0
45730,61250,0.0
45730,63113,0.0
45730,63992,0.0
45730,64969,0.0
45730,66203,0.0
45730,68157,0.0
45730,68954,0.0
45730,69406,0.0
45730,69844,0.0
45730,70183,0.0
45730,70293,0.0
45730,70946,0.0
45730,71535,0.0
45730,71579,0.0
45730,72011,0.0
45730,72330,0.0
45730,72378,0.0
45730,72407,0.0
45730,72720,0.0
45730,72737,0.0
45730,72998,0.0
45730,73017,0.0
45730,74450,0.0
45730,74458,0.0
45730,77455,0.0
45730,77841,0.0
45730,78772,0.0
45730,79091,0.0
45730,79132,0.0
45730,80489,0.0
45730,80549,0.0
45730,80906,0.0
45730,81784,0.0
45730,81845,0.0
45730,81847,0.0
45730,82167,0.0
45730,82499,0.0
45730,84374,0.0
45730,86345,0.0
45730,86548,0.0
45730,87222,0.0
45730,88163,0.0
45730,88810,0.0
45730,89774,0.0
45730,91104,0.0
45730,91529,0.0
45730,91658,0.0
45730,92259,0.0
45730,94070,0.0
45730,95167,0.0
45730,95449,0.0
45730,95510,0.0
45730,95543,0.0
45730,96079,0.0
45730,97024,0.0
45730,97938,0.0
45730,98203,0.0
45730,99114,0.0
45730,103335,0.0
45730,103339,0.0
45730,104374,0.0
45730,105211,0.0
45730,106489,0.0
45730,106696,0.0
45730,106782,0.0
45730,107141,0.0
45730,109374,0.0
45730,109487,0.0
45730,109853,0.0
45730,112006,0.0
45730,112552,0.0
45730,113275,0.0
45730,113394,0.0
45730,114060,0.0
45730,115713,0.0
45730,119145,0.0
45730,122882,0.0
45730,129428,0.0
45730,131724,0.0
45730,136020,0.0
45730,137595,0.0
45730,140110,0.0
46530,4246,-1.0
46530,4252,0.0
46530,4260,0.0
46530,4273,0.0
46530,4306,-3.0
46530,4308,0.0
46530,4310,0.5
46530,4347,0.0
46530,4370,-3.5
46530,4381,0.0
46530,4447,0.0
46530,4518,0.0
46530,4558,0.0
46530,4641,0.0
46530,4643,0.0
46530,4700,-0.5
46530,4741,0.0
46530,4765,0.0
46530,4844,-0.5
46530,4874,-2.0
46530,4881,0.0
46530,4886,-3.0
46530,4896,-3.0
46530,4902,0.0
46530,4963,-3.0
46530,4967,0.0
46530,4993,-3.5
46530,4995,-3.5
46530,5048,0.0
46530,5060,0.0
46530,5066,0.0
46530,5181,0.0
46530,5218,-2.5
46530,5349,-2.5
46530,5377,0.0
46530,5378,0.5
46530,5445,-3.0
46530,5447,0.0
46530,5451,0.0
46530,5459,-2.0
46530,5464,-2.0
46530,5481,0.0
46530,5502,-0.5
46530,5507,0.0
46530,5618,-4.0
46530,5620,0.0
46530,5746,0.0
46530,5764,0.0
46530,5816,-3.5
46530,5841,0.0
46530,5843,0.0
46530,5872,0.0
46530,5890,0.0
46530,5891,0.0
46530,5893,0.0
46530,5902,0.0
46530,5919,0.0
46530,5943,0.0
46530,5952,-3.5
46530,5956,0.0
46530,5957,0.0
46530,5962,0.0
46530,5965,0.0
46530,5988,0.0
46530,5989,-3.0
46530,5991,-3.5
46530,6001,0.0
46530,6044,0.0
46530,6155,0.0
46530,6238,0.0
46530,6266,0.0
46530,6333,-3.0
46530,6365,-3.0
46530,6377,0.0
46530,6534,0.5
46530,6535,0.0
46530,6539,-3.5
46530,6835,0.0
46530,6863,-3.5
46530,6874,0.0
46530,6934,-1.0
46530,6942,0.0
46530,7143,-3.5
46530,7149,0.0
46530,7151,0.0
46530,7153,-3.0
46530,7154,0.0
46530,7155,-2.0
46530,7169,0.0
46530,7293,0.0
46530,7375,0.0
46530,7445,-3.0
46530,7451,0.0
46530,7458,0.0
46530,7899,0.0
46530,7991,0.0
46530,8207,-3.5
46530,8360,-2.5
46530,8368,-1.5
46530,8373,-1.0
46530,8528,-3.5
46530,8529,0.0
46530,8533,0.0
46530,8636,-3.5
46530,8665,-2.5
46530,8666,0.0
46530,8783,0.0
46530,8798,-3.5
46530,8808,-0.5
46530,8865,0.0
46530,8869,0.0
46530,8870,-2.5
46530,8907,0.0
46530,8908,-3.5
46530,8949,-3.0
46530,8957,-3.0
46530,8958,-2.5
46530,8961,-3.0
46530,8965,0.0
46530,8969,0.0
46530,8970,-1.5
46530,8972,-1.5
46530,8984,-3.0
46530,26409,0.0
46530,27741,-2.0
46530,30749,0.0
46530,30812,-2.5
46530,30816,-1.0
46530,31433,0.0
46530,31685,0.0
46530,31878,-2.5
46530,32029,-1.0
46530,32031,-0.5
46530,32296,-1.0
46530,32587,-2.5
46530,33145,0.0
46530,33162,-2.5
46530,33493,0.0
46530,33679,0.0
46530,33794,-1.0
46530,33836,0.0
46530,34048,-2.0
46530,34319,-3.5
46530,37741,-2.5
46530,38388,-2.5
46530,40629,0.0
46530,40819,0.0
46530,41285,0.0
46530,42002,-3.5
46530,45499,-3.0
46530,45517,-3.5
46530,45668,0.0
46530,45730,0.5
46530,46530,0.0
46530,46970,0.0
46530,47099,0.0
46530,48516,0.0
46530,48783,-3.5
46530,48997,-1.5
46530,49272,-3.5
46530,49278,-2.5
46530,49286,0.5
46530,49824,-2.0
46530,51662,0.0
46530,51705,0.0
46530,51834,0.0
46530,54286,0.0
46530,56367,0.0
46530,56949,0.0
46530,58047,0.0
46530,58559,0.0
46530,59333,0.0
46530,59421,0.0
46530,60397,0.0
46530,60756,0.0
46530,60950,0.0
46530,61250,0.0
46530,63113,0.0
46530,63992,0.0
46530,64969,0.0
46530,66203,0.0
46530,68157,0.0
46530,68954,0.0
46530,69406,0.0
46530,69844,0.0
46530,70183,0.0
46530,70293,0.0
46530,70946,0.0
46530,71535,0.0
46530,71579,0.0
46530,72011,0.0
46530,72330,0.0
46530,72378,0.0
46530,72407,0.0
46530,72720,0.0
46530,72737,0.0
46530,72998,0.0
46530,73017,0.0
46530,74450,0.0
46530,74458,0.0
46530,77455,0.0
46530,77841,0.0
46530,78772,0.0
46530,79091,0.0
46530,79132,0.0
46530,80489,0.0
46530,80549,0.0
46530,80906,0.0
46530,81784,0.0
46530,81845,0.0
46530,81847,0.0
46530,82167,0.0
46530,82499,0.0
46530,84374,0.0
46530,86345,0.0
46530,86548,0.0
46530,87222,0.0
46530,88163,0.0
46530,88810,0.0
46530,89774,0.0
46530,91104,0.0
46530,91529,0.0
46530,91658,0.0
46530,92259,0.0
46530,94070,0.0
46530,95167,0.0
46530,95449,0.0
46530,95510,0.0
46530,95543,0.0
46530,96079,0.0
46530,97024,0.0
46530,97938,0.0
46530,98203,0.0
46530,99114,0.0
46530,103335,0.0
46530,103339,0.0
46530,104374,0.0
46530,105211,0.0
46530,106489,0.0
46530,106696,0.0
46530,106782,0.0
46530,107141,0.0
46530,109374,0.0
46530,109487,0.0
46530,109853,0.0
46530,112006,0.0
46530,112552,0.0
46530,113275,0.0
46530,113394,0.0
46530,114060,0.0
46530,115713,0.0
46530,119145,0.0
46530,122882,0.0
46530,129428,0.0
46530,131724,0.0
46530,136020,0.0
46530,137595,0.0
46530,140110,0.0
46970,4246,0.0
46970,4252,0.0
46970,4260,0.0
46970,4273,0.0
46970,4306,0.0
46970,4308,0.0
46970,4310,0.0
46970,4347,0.0
46970,4370,0.0
46970,4381,0.0
46970,4447,0.0
46970,4518,0.0
46970,4558,0.0
46970,4641,0.0
46970,4643,0.0
46970,4700,0.0
46970,4741,0.0
46970,4765,0.0
46970,4844,0.0
46970,4874,0.0
46970,4881,0.0
46970,4886,0.0
46970,4896,0.0
46970,4902,0.0
46970,4963,0.0
46970,4967,0.0
46970,4993,0.0
46970,4995,0.0
46970,5048,0.0
46970,5060,0.0
46970,5066,0.0
46970,5181,0.0
46970,5218,0.0
46970,5349,0.0
46970,5377,0.0
46970,5378,0.0
46970,5445,0.0
46970,5447,0.0
46970,5451,0.0
46970,5459,0.0
46970,5464,0.0
46970,5481,0.0
46970,5502,0.0
46970,5507,0.0
46970,5618,0.0
46970,5620,0.0
46970,5746,0.0
46970,5764,0.0
46970,5816,0.0
46970,5841,0.0
46970,5843,0.0
46970,5872,0.0
46970,5890,0.0
46970,5891,0.0
46970,5893,0.0
46970,5902,0.0
46970,5919,0.0
46970,5943,0.0
46970,5952,0.0
46970,5956,0.0
46970,5957,0.0
46970,5962,0.0
46970,5965,0.0
46970,5988,0.0
46970,5989,0.0
46970,5991,0.0
46970,6001,0.0
46970,6044,0.0
46970,6155,0.0
46970,6238,0.0
46970,6266,0.0
46970,6333,0.0
46970,6365,0.0
46970,6377,0.0
46970,6534,0.0
46970,6535,0.0
46970,6539,0.0
46970,6835,0.0
46970,6863,0.0
46970,6874,0.0
46970,6934,0.0
46970,6942,0.0
46970,7143,0.0
46970,7149,0.0
46970,7151,0.0
46970,7153,0.0
46970,7154,0.0
46970,7155,0.0
46970,7169,0.0
46970,7293,0.0
46970,7375,0.0
46970,7445,0.0
46970,7451,0.0
46970,7458,0.0
46970,7899,0.0
46970,7991,0.0
46970,8207,0.0
46970,8360,0.0
46970,8368,0.0
46970,8373,0.0
46970,8528,0.0
46970,8529,0.0
46970,8533,0.0
46970,8636,0.0
46970,8665,0.0
46970,8666,0.0
46970,8783,0.0
46970,8798,0.5
46970,8808,0.0
46970,8865,0.0
46970,8869,0.0
46970,8870,0.0
46970,8907,0.0
46970,8908,0.0
46970,8949,0.0
46970,8957,0.0
46970,8958,0.0
46970,8961,0.0
46970,8965,0.0
46970,8969,0.0
46970,8970,0.0
46970,8972,0.0
46970,8984,0.0
46970,26409,0.0
46970,27741,0.0
46970,30749,0.0
46970,30812,0.0
46970,30816,0.0
46970,31433,0.0
46970,31685,0.0
46970,31878,0.0
46970,32029,0.0
46970,32031,0.0
46970,32296,0.0
46970,32587,0.0
46970,33145,0.0
46970,33162,0.0
46970,33493,0.0
46970,33679,0.0
46970,33794,0.0
46970,33836,0.0
46970,34048,0.0
46970,34319,0.0
46970,37741,0.0
46970,38388,0.0
46970,40629,0.0
46970,40819,0.0
46970,41285,0.0
46970,42002,0.0
46970,45499,0.0
46970,45517,0.0
46970,45668,0.0
46970,45730,0.0
46970,46530,0.0
46970,46970,0.0
46970,47099,0.0
46970,48516,0.0
46970,48783,0.0
46970,48997,0.0
46970,49272,0.0
46970,49278,0.0
46970,49286,0.0
46970,49824,0.0
46970,51662,0.0
46970,51705,0.0
46970,51834,0.0
46970,54286,0.0
46970,56367,0.0
46970,56949,0.0
46970,58047,0.0
46970,58559,-0.5
46970,59333,0.0
46970,59421,0.0
46970,60397,0.0
46970,60756,-1.0
46970,60950,0.0
46970,61250,0.0
46970,63113,0.0
46970,63992,0.0
46970,64969,0.0
46970,66203,0.0
46970,68157,-0.5
46970,68954,0.0
46970,69406,0.0
46970,69844,0.0
46970,70183,0.0
46970,70293,0.0
46970,70946,0.0
46970,71535,1.0
46970,71579,0.0
46970,72011,0.0
46970,72330,0.0
46970,72378,0.0
46970,72407,0.0
46970,72720,0.0
46970,72737,0.0
46970,72998,0.0
46970,73017,0.0
46970,74450,0.0
46970,74458,0.0
46970,77455,1.0
46970,77841,0.0
46970,78772,0.0
46970,79091,0.0
